id,salary,age,name,gender,company,email,productCode,occupation,smoker,term,premium,sumassured,paymentType,policyStatus
4380,3898,39,Mann Hunter,male,MOTOVATE,mannhunter@motovate.com,BBB,AA,Yes,17,244,145108,DD,0
4381,2272,42,Tanya Hurley,female,PROGENEX,tanyahurley@progenex.com,CCC,AA,Yes,9,215,54486,Card,0
4382,3210,32,Mercedes Martin,female,EVIDENDS,mercedesmartin@evidends.com,CCC,AC,No,36,15,282268,Card,1
4383,1748,28,Cecile Atkinson,female,RONELON,cecileatkinson@ronelon.com,CCC,AC,Yes,54,116,49983,DD,0
4384,3688,28,Maryanne Horne,female,ORBIFLEX,maryannehorne@orbiflex.com,DDDD,AA,Yes,27,189,295871,Card,0
4385,3391,46,Terra Pacheco,female,ZOMBOID,terrapacheco@zomboid.com,BBB,AC,No,9,85,111384,Card,0
4386,1268,38,Ana Hayes,female,QUAILCOM,anahayes@quailcom.com,CCC,AC,No,24,222,114842,Card,0
4387,2989,34,Stone Quinn,male,ZORK,stonequinn@zork.com,AAA,AA,No,17,39,213153,Card,0
4388,3548,53,Banks Harrell,male,AMTAS,banksharrell@amtas.com,DDDD,AA,Yes,28,200,175883,DD,1
4389,2558,24,Clements Thornton,male,EWEVILLE,clementsthornton@eweville.com,CCC,AA,No,28,246,211786,DD,1
4390,2993,42,Antonia Cole,female,TELEPARK,antoniacole@telepark.com,CCC,AC,Yes,49,288,258514,Card,1
4391,1340,53,Ramsey Pierce,male,XERONK,ramseypierce@xeronk.com,CCC,AA,No,57,237,155215,DD,0
4392,1766,49,Alison Melendez,female,PREMIANT,alisonmelendez@premiant.com,AAA,AC,No,13,58,131523,DD,0
4393,3570,58,Harriett Poole,female,VALPREAL,harriettpoole@valpreal.com,AAA,AC,No,34,267,183037,Card,0
4394,2200,37,Catalina Stevenson,female,EARGO,catalinastevenson@eargo.com,CCC,AA,No,22,19,180120,Card,0
4395,1473,55,Gross Knox,male,ACIUM,grossknox@acium.com,CCC,AD,Yes,14,250,189447,Card,1
4396,1255,41,Susanne Dunlap,female,KOG,susannedunlap@kog.com,AAA,AA,No,29,140,144668,Card,1
4397,3851,22,Marylou Valentine,female,ZAPPIX,marylouvalentine@zappix.com,DDDD,AA,Yes,27,73,35611,DD,0
4398,3577,40,Oneill Garza,male,MAZUDA,oneillgarza@mazuda.com,CCC,AD,No,17,245,91762,Card,1
4399,1809,49,Helene Dale,female,BOSTONIC,helenedale@bostonic.com,AAA,AC,No,17,216,9543,Card,1
4400,1656,33,Grimes Watson,male,XPLOR,grimeswatson@xplor.com,BBB,AD,No,15,284,245819,Card,0
4401,3153,31,Kim Sandoval,male,LOCAZONE,kimsandoval@locazone.com,AAA,AA,No,14,259,90961,DD,1
4402,3318,31,Floyd Greer,male,ENTROFLEX,floydgreer@entroflex.com,DDDD,AA,No,27,273,83900,DD,1
4403,3885,37,Roxie Vaughan,female,MAGNEMO,roxievaughan@magnemo.com,CCC,AB,Yes,44,181,232362,DD,0
4404,2560,33,Tara Cervantes,female,NURALI,taracervantes@nurali.com,DDDD,AD,No,19,287,23875,DD,1
4405,3848,31,Newton Alston,male,GEEKKO,newtonalston@geekko.com,AAA,AC,No,23,93,130014,DD,1
4406,3838,55,Giles Paul,male,BLUPLANET,gilespaul@bluplanet.com,DDDD,AB,No,8,293,299590,Card,0
4407,1075,28,Liz Moreno,female,MAXEMIA,lizmoreno@maxemia.com,CCC,AD,Yes,6,75,245829,DD,0
4408,3517,23,Alston Slater,male,TWIIST,alstonslater@twiist.com,DDDD,AD,No,32,42,131567,DD,1
4409,2685,20,Christi Stewart,female,ELPRO,christistewart@elpro.com,DDDD,AD,No,48,86,187674,DD,1
4410,1089,53,Whitney Kidd,female,DIGINETIC,whitneykidd@diginetic.com,DDDD,AB,No,56,42,222736,DD,0
4411,2136,45,Kelly Carter,female,GEEKULAR,kellycarter@geekular.com,CCC,AA,No,15,54,123897,DD,0
4412,1202,50,Avis Hubbard,female,COMVENE,avishubbard@comvene.com,DDDD,AC,Yes,29,104,122691,Card,0
4413,3761,22,Tabatha Gordon,female,EARTHWAX,tabathagordon@earthwax.com,BBB,AD,No,5,268,19750,DD,0
4414,3377,28,Lynch Lancaster,male,INSURITY,lynchlancaster@insurity.com,CCC,AA,No,38,290,155896,DD,1
4415,1646,21,Paula Everett,female,GLUID,paulaeverett@gluid.com,CCC,AD,No,46,214,293585,Card,1
4416,1638,47,Tyson Wagner,male,SUSTENZA,tysonwagner@sustenza.com,CCC,AB,No,18,125,17909,Card,0
4417,1852,32,Ross Briggs,male,HARMONEY,rossbriggs@harmoney.com,CCC,AC,Yes,44,244,294426,Card,1
4418,1445,25,Erickson Burgess,male,ACCRUEX,ericksonburgess@accruex.com,BBB,AA,Yes,50,87,81128,Card,1
4419,3207,31,Oliver Kirby,male,MELBACOR,oliverkirby@melbacor.com,AAA,AC,Yes,54,300,199338,Card,0
4420,3856,20,Pansy Clarke,female,OCTOCORE,pansyclarke@octocore.com,CCC,AC,No,28,204,257311,Card,1
4421,1515,51,Pittman Fry,male,COGENTRY,pittmanfry@cogentry.com,AAA,AB,Yes,7,133,161214,DD,1
4422,3566,33,Delores Sherman,female,PURIA,deloressherman@puria.com,CCC,AD,Yes,46,48,251082,DD,0
4423,1264,43,Heidi Hayden,female,TERSANKI,heidihayden@tersanki.com,CCC,AB,Yes,38,64,127351,DD,0
4424,1056,54,Munoz Stanley,male,ECRATER,munozstanley@ecrater.com,BBB,AA,Yes,14,263,227769,Card,1
4425,3936,57,Cynthia Adkins,female,XELEGYL,cynthiaadkins@xelegyl.com,CCC,AB,No,56,65,114914,Card,1
4426,2042,46,Bessie Dudley,female,EXOSIS,bessiedudley@exosis.com,AAA,AA,No,15,83,253698,Card,1
4427,2761,26,Watson Salazar,male,VERAQ,watsonsalazar@veraq.com,CCC,AC,No,19,182,19180,Card,0
4428,1140,32,Isabel Reyes,female,ACCUSAGE,isabelreyes@accusage.com,DDDD,AB,No,60,211,9036,DD,0
4429,3413,35,Laurel Pope,female,RETRACK,laurelpope@retrack.com,BBB,AC,No,39,162,17281,DD,1
4430,1170,30,Whitney Serrano,male,GINK,whitneyserrano@gink.com,DDDD,AA,No,38,123,24046,DD,0
4431,2390,38,Ryan Bond,male,INTRADISK,ryanbond@intradisk.com,AAA,AB,Yes,13,66,57252,DD,0
4432,1730,20,Pickett Hill,male,ESCENTA,picketthill@escenta.com,AAA,AC,No,43,51,46780,DD,1
4433,1572,54,Roberta Walton,female,KEEG,robertawalton@keeg.com,DDDD,AC,No,41,60,278038,Card,0
4434,2642,27,Beasley Maxwell,male,ZERBINA,beasleymaxwell@zerbina.com,AAA,AC,Yes,10,171,203054,DD,0
4435,1426,25,Marcie Mccarthy,female,HOUSEDOWN,marciemccarthy@housedown.com,CCC,AA,No,20,251,41081,Card,1
4436,2658,41,Lea Bryant,female,ISBOL,leabryant@isbol.com,DDDD,AA,Yes,42,28,29442,DD,1
4437,1748,58,Mills Barron,male,TERRAGO,millsbarron@terrago.com,CCC,AA,No,5,18,164586,Card,0
4438,2144,43,Melissa Gilmore,female,KAGE,melissagilmore@kage.com,AAA,AB,No,22,105,272920,DD,1
4439,3999,55,Hartman Patrick,male,PROFLEX,hartmanpatrick@proflex.com,DDDD,AC,Yes,47,144,184523,Card,1
4440,2861,48,Joni Mckinney,female,OBONES,jonimckinney@obones.com,AAA,AA,No,39,57,30117,DD,1
4441,1306,55,Cochran Hess,male,ORBOID,cochranhess@orboid.com,CCC,AC,Yes,8,250,103364,DD,1
4442,2968,52,Susana Sanford,female,TRANSLINK,susanasanford@translink.com,CCC,AB,Yes,38,46,284990,Card,1
4443,3774,35,Nguyen Johns,male,PLEXIA,nguyenjohns@plexia.com,DDDD,AB,No,43,262,121611,Card,1
4444,1958,38,Stevens Morton,male,QUALITEX,stevensmorton@qualitex.com,AAA,AC,No,37,15,191769,DD,0
4445,3477,38,Kari Meyer,female,VIRVA,karimeyer@virva.com,AAA,AA,Yes,50,290,203502,DD,0
4446,1695,24,Robin Guerrero,female,IMPERIUM,robinguerrero@imperium.com,AAA,AA,Yes,52,162,100476,DD,1
4447,1090,33,Castaneda Duffy,male,KATAKANA,castanedaduffy@katakana.com,DDDD,AB,No,20,90,297807,DD,0
4448,2975,26,Atkins Rodgers,male,TALENDULA,atkinsrodgers@talendula.com,CCC,AB,No,52,162,276942,DD,0
4449,2666,56,Hammond Roman,male,NIMON,hammondroman@nimon.com,AAA,AD,Yes,28,223,148388,DD,0
4450,2562,53,Sallie Puckett,female,EXERTA,salliepuckett@exerta.com,CCC,AA,Yes,59,159,287250,DD,1
4451,3851,49,Joyce Vang,male,ATGEN,joycevang@atgen.com,CCC,AD,Yes,57,35,131822,Card,1
4452,2509,46,Levine Nixon,male,BILLMED,levinenixon@billmed.com,DDDD,AB,No,58,295,35991,Card,0
4453,2870,37,Bettie Brady,female,KANGLE,bettiebrady@kangle.com,AAA,AC,Yes,57,22,296864,Card,1
4454,2023,42,Connie Moore,female,RONBERT,conniemoore@ronbert.com,AAA,AB,No,29,133,59597,Card,0
4455,1801,44,Day Kerr,male,SEALOUD,daykerr@sealoud.com,BBB,AD,No,9,292,184329,DD,1
4456,2051,37,Sawyer Potter,male,QUILITY,sawyerpotter@quility.com,CCC,AD,No,56,156,171812,Card,1
4457,3703,44,Rivera Case,male,MAROPTIC,riveracase@maroptic.com,CCC,AB,No,58,216,138801,Card,1
4458,1775,33,Winifred Phillips,female,TETAK,winifredphillips@tetak.com,DDDD,AD,No,44,51,74483,Card,0
4459,3040,36,Spence Melton,male,GRUPOLI,spencemelton@grupoli.com,BBB,AC,No,12,285,90372,Card,0
4460,3556,47,Leonor Hutchinson,female,COSMETEX,leonorhutchinson@cosmetex.com,CCC,AA,Yes,8,132,19483,DD,1
4461,3083,49,Warren Ortiz,male,STRALOY,warrenortiz@straloy.com,AAA,AD,Yes,14,74,246746,Card,0
4462,3348,60,Dorothy Mcdaniel,female,DEMINIMUM,dorothymcdaniel@deminimum.com,AAA,AA,Yes,44,299,130514,Card,0
4463,2823,37,Puckett Barker,male,IMANT,puckettbarker@imant.com,BBB,AD,Yes,51,101,206602,DD,1
4464,1189,59,Hinton Lindsay,male,BLANET,hintonlindsay@blanet.com,AAA,AA,Yes,39,82,171133,Card,1
4465,2614,43,Melinda Simmons,female,NEWCUBE,melindasimmons@newcube.com,BBB,AA,No,46,267,254301,DD,1
4466,3236,44,Ophelia Gross,female,INTERFIND,opheliagross@interfind.com,AAA,AD,No,33,129,203404,DD,1
4467,2648,24,Shepard Munoz,male,OLUCORE,shepardmunoz@olucore.com,AAA,AA,Yes,19,209,9921,DD,0
4468,3467,59,Brennan Britt,male,CANDECOR,brennanbritt@candecor.com,DDDD,AB,Yes,10,60,273943,Card,1
4469,3057,37,Hatfield York,male,BRAINQUIL,hatfieldyork@brainquil.com,DDDD,AB,No,21,136,255426,Card,1
4470,1832,30,Blackwell Compton,male,COMTOURS,blackwellcompton@comtours.com,CCC,AC,No,40,75,254238,Card,0
4471,2120,21,Juana Franks,female,DIGIRANG,juanafranks@digirang.com,CCC,AB,No,37,15,269068,Card,0
4472,1894,44,Lana Rosario,female,IMKAN,lanarosario@imkan.com,AAA,AB,Yes,25,73,190788,DD,1
4473,3932,34,Rush Weber,male,SYBIXTEX,rushweber@sybixtex.com,BBB,AB,Yes,50,294,176670,DD,1
4474,1625,29,Clare Villarreal,female,QUANTALIA,clarevillarreal@quantalia.com,CCC,AD,No,47,67,243512,Card,0
4475,2286,43,Mara Stout,female,CENTREE,marastout@centree.com,AAA,AB,Yes,30,124,84889,DD,1
4476,3456,35,Cummings Mooney,male,EARTHPLEX,cummingsmooney@earthplex.com,DDDD,AC,No,17,214,58732,DD,0
4477,1374,36,Watts Ochoa,male,FLYBOYZ,wattsochoa@flyboyz.com,BBB,AD,Yes,54,183,43181,DD,1
4478,1031,27,Lina Nicholson,female,FLOTONIC,linanicholson@flotonic.com,AAA,AB,No,58,128,73236,DD,1
4479,2265,33,May Browning,male,ROOFORIA,maybrowning@rooforia.com,CCC,AC,No,46,236,292404,Card,0
4480,2691,36,Mavis Bass,female,FUTURIZE,mavisbass@futurize.com,CCC,AA,Yes,46,203,171586,Card,0
4481,1356,31,Carmen Rush,female,CRUSTATIA,carmenrush@crustatia.com,BBB,AD,No,54,62,112440,Card,0
4482,3059,52,Alma Wyatt,female,INEAR,almawyatt@inear.com,CCC,AA,No,54,100,217314,DD,1
4483,3104,36,Esther Snyder,female,SPEEDBOLT,esthersnyder@speedbolt.com,BBB,AA,No,60,157,215443,Card,1
4484,1855,22,Vicky Ware,female,MULTRON,vickyware@multron.com,CCC,AC,No,51,229,272448,DD,0
4485,3123,45,Terry Sweet,female,EPLODE,terrysweet@eplode.com,BBB,AA,Yes,41,220,172065,Card,1
4486,1786,23,Selena Weaver,female,HIVEDOM,selenaweaver@hivedom.com,DDDD,AD,Yes,55,241,78770,Card,1
4487,1151,59,Nanette Merritt,female,ZOLAREX,nanettemerritt@zolarex.com,AAA,AA,No,57,67,255418,DD,0
4488,1713,25,Jones Sullivan,male,LETPRO,jonessullivan@letpro.com,BBB,AB,No,60,188,249456,DD,0
4489,3662,48,Matilda Strickland,female,SQUISH,matildastrickland@squish.com,DDDD,AD,Yes,32,38,176440,DD,0
4490,1182,52,Lane Fletcher,male,ORGANICA,lanefletcher@organica.com,BBB,AA,Yes,30,153,274089,Card,1
4491,2245,31,Mcgee Rowland,male,MITROC,mcgeerowland@mitroc.com,BBB,AB,Yes,15,87,21821,Card,0
4492,2489,53,Ware Blake,male,GEEKOL,wareblake@geekol.com,CCC,AD,Yes,56,215,110540,DD,0
4493,2965,42,Dixon Ortega,male,ZILODYNE,dixonortega@zilodyne.com,CCC,AC,Yes,47,29,22729,Card,0
4494,3030,57,Shelby Drake,female,ZILLA,shelbydrake@zilla.com,CCC,AD,No,42,163,115074,Card,0
4495,2655,34,Leanna Knapp,female,DIGIQUE,leannaknapp@digique.com,BBB,AD,Yes,44,242,43185,DD,0
4496,1117,29,Janet Hinton,female,ARTIQ,janethinton@artiq.com,DDDD,AB,No,8,66,135628,DD,0
4497,3338,31,Turner Duran,male,NEUROCELL,turnerduran@neurocell.com,BBB,AB,No,48,22,20690,DD,0
4498,2491,30,Perry Cooley,male,PEARLESEX,perrycooley@pearlesex.com,DDDD,AB,No,11,255,133140,DD,0
4499,2341,32,Ora Madden,female,TERRAGEN,oramadden@terragen.com,DDDD,AC,Yes,40,171,289582,DD,0
4500,3274,54,Rachelle Vaughn,female,ANIXANG,rachellevaughn@anixang.com,BBB,AC,No,41,267,254406,Card,1
4501,3003,23,Vaughn Ray,male,ISOLOGIA,vaughnray@isologia.com,DDDD,AC,No,12,224,47548,Card,0
4502,1787,21,Shaffer Conrad,male,COMVEY,shafferconrad@comvey.com,BBB,AD,Yes,22,73,173498,DD,1
4503,1067,33,Mullen Davidson,male,TROPOLI,mullendavidson@tropoli.com,CCC,AC,No,40,59,183408,DD,1
4504,2466,40,Hanson Clark,male,STUCCO,hansonclark@stucco.com,DDDD,AD,Yes,12,33,138286,DD,0
4505,2982,53,Estella Lynn,female,BRAINCLIP,estellalynn@brainclip.com,DDDD,AB,No,60,106,49590,Card,1
4506,2808,44,Cannon Nichols,male,ISOSWITCH,cannonnichols@isoswitch.com,BBB,AC,Yes,39,194,243799,DD,0
4507,2080,43,Mclaughlin Cline,male,QUILM,mclaughlincline@quilm.com,DDDD,AC,No,17,151,58352,Card,0
4508,3020,43,Peterson Nunez,male,ELENTRIX,petersonnunez@elentrix.com,CCC,AB,No,19,58,208730,DD,0
4509,1789,47,Holloway Howe,male,SPLINX,hollowayhowe@splinx.com,DDDD,AA,No,60,277,39772,Card,0
4510,1326,24,Rita Farrell,female,ZBOO,ritafarrell@zboo.com,DDDD,AB,No,28,80,234323,Card,0
4511,1088,24,Schneider Fischer,male,COMVERGES,schneiderfischer@comverges.com,BBB,AC,Yes,11,61,236296,Card,0
4512,1300,22,Meredith Calderon,female,XSPORTS,meredithcalderon@xsports.com,DDDD,AB,No,59,51,129078,DD,1
4513,3377,37,Jensen Pena,male,BEADZZA,jensenpena@beadzza.com,AAA,AD,Yes,43,248,121858,DD,0
4514,1609,31,Yang Ramos,male,EYERIS,yangramos@eyeris.com,AAA,AB,No,11,249,86214,Card,1
4515,3493,27,Kris Alexander,female,ASIMILINE,krisalexander@asimiline.com,AAA,AC,Yes,46,223,275724,DD,1
4516,2824,27,Butler Wilkerson,male,DATAGENE,butlerwilkerson@datagene.com,AAA,AB,Yes,45,245,106347,DD,1
4517,1262,56,Kristina Cobb,female,PHARMACON,kristinacobb@pharmacon.com,DDDD,AB,Yes,41,216,156865,Card,0
4518,1577,35,Callie Gay,female,RUBADUB,calliegay@rubadub.com,BBB,AA,Yes,20,193,100649,Card,1
4519,1262,59,Wilkinson Horton,male,OTHERWAY,wilkinsonhorton@otherway.com,BBB,AA,Yes,6,150,231747,Card,0
4520,1958,51,Cotton Aguirre,male,EXOPLODE,cottonaguirre@exoplode.com,BBB,AA,Yes,29,14,147275,DD,1
4521,1845,23,Georgia Caldwell,female,RETROTEX,georgiacaldwell@retrotex.com,CCC,AC,Yes,48,37,253203,Card,0
4522,1703,53,Felecia Gallagher,female,MAXIMIND,feleciagallagher@maximind.com,AAA,AA,Yes,14,180,217210,DD,0
4523,3385,52,Pena Tate,male,GRAINSPOT,penatate@grainspot.com,BBB,AD,No,18,173,153842,DD,1
4524,1372,58,Janine Curtis,female,FITCORE,janinecurtis@fitcore.com,CCC,AB,Yes,58,87,144062,Card,0
4525,3890,38,Elsa Hobbs,female,LOTRON,elsahobbs@lotron.com,BBB,AC,No,53,142,241724,Card,0
4526,3447,37,Cassandra David,female,COMTEST,cassandradavid@comtest.com,DDDD,AC,No,45,148,110382,Card,0
4527,2352,28,Marina Wise,female,HOTCAKES,marinawise@hotcakes.com,AAA,AD,Yes,34,52,140388,DD,0
4528,3576,40,Bianca Cox,female,QUILCH,biancacox@quilch.com,DDDD,AA,Yes,40,235,255661,DD,0
4529,3145,35,Roach Schneider,male,MUSAPHICS,roachschneider@musaphics.com,CCC,AD,Yes,22,212,121830,DD,0
4530,3392,25,Madeline Dennis,female,ENTHAZE,madelinedennis@enthaze.com,AAA,AA,Yes,22,105,168199,DD,0
4531,1312,53,Stephanie Keller,female,COMTREK,stephaniekeller@comtrek.com,DDDD,AD,No,47,25,96854,Card,0
4532,2194,29,Allison Lang,female,GYNK,allisonlang@gynk.com,DDDD,AD,Yes,60,38,153715,Card,1
4533,3187,46,Allison Faulkner,male,OVERPLEX,allisonfaulkner@overplex.com,DDDD,AB,Yes,52,38,82744,DD,1
4534,1759,28,Horn Barnett,male,GLOBOIL,hornbarnett@globoil.com,AAA,AB,No,22,151,94574,Card,0
4535,3569,50,Emily Moon,female,GENEKOM,emilymoon@genekom.com,DDDD,AC,No,27,252,39641,Card,1
4536,1344,50,Armstrong Cooke,male,GEEKOSIS,armstrongcooke@geekosis.com,BBB,AC,Yes,9,259,15211,Card,1
4537,3745,30,Bolton Bowers,male,TUBALUM,boltonbowers@tubalum.com,BBB,AB,No,40,113,74025,DD,0
4538,3307,57,Margaret Garrison,female,EBIDCO,margaretgarrison@ebidco.com,DDDD,AC,Yes,54,256,244344,DD,1
4539,1309,26,Morgan Hendrix,male,FORTEAN,morganhendrix@fortean.com,DDDD,AC,No,26,21,264391,DD,1
4540,3533,51,Leanne Christensen,female,COMVEYER,leannechristensen@comveyer.com,DDDD,AD,Yes,34,269,86079,Card,1
4541,3280,23,Ashley Collier,male,DYNO,ashleycollier@dyno.com,CCC,AA,Yes,46,85,269858,DD,0
4542,3586,60,Goodwin Simon,male,COLUMELLA,goodwinsimon@columella.com,CCC,AD,Yes,33,235,232198,DD,0
4543,3380,52,Hopkins Leblanc,male,CODAX,hopkinsleblanc@codax.com,AAA,AD,Yes,29,70,69133,DD,0
4544,3743,39,Freida Sosa,female,POSHOME,freidasosa@poshome.com,BBB,AD,No,60,37,18352,Card,0
4545,1935,21,Fox Kennedy,male,COASH,foxkennedy@coash.com,DDDD,AC,No,5,33,233957,DD,0
4546,3088,56,Gutierrez Guzman,male,AQUOAVO,gutierrezguzman@aquoavo.com,BBB,AD,Yes,47,68,241109,Card,0
4547,1308,32,Kelly Murray,male,CALCULA,kellymurray@calcula.com,CCC,AA,No,23,23,74889,Card,0
4548,3949,47,Jeanette Ramirez,female,PHEAST,jeanetteramirez@pheast.com,AAA,AD,No,21,238,77219,DD,1
4549,2639,35,Sophie Soto,female,ZIGGLES,sophiesoto@ziggles.com,CCC,AB,Yes,42,99,164038,Card,1
4550,3909,40,Combs Walker,male,ZAGGLES,combswalker@zaggles.com,DDDD,AB,Yes,46,92,255229,DD,0
4551,1867,58,Obrien Dunn,male,EXOSPACE,obriendunn@exospace.com,AAA,AC,Yes,36,233,148652,Card,0
4552,1250,56,Bonner Foster,male,ZEROLOGY,bonnerfoster@zerology.com,AAA,AC,No,24,64,250858,DD,0
4553,3905,51,Bell Wade,male,ENORMO,bellwade@enormo.com,BBB,AC,No,14,190,44885,DD,1
4554,2315,41,Dixie Randall,female,OVERFORK,dixierandall@overfork.com,DDDD,AB,No,20,114,202057,Card,0
4555,3223,46,Bobbie Morin,female,FRANSCENE,bobbiemorin@franscene.com,CCC,AC,No,28,30,188107,Card,0
4556,3592,36,Henrietta Watkins,female,BUNGA,henriettawatkins@bunga.com,BBB,AA,No,14,107,47615,DD,0
4557,1659,30,Lynda Ellison,female,ISOSURE,lyndaellison@isosure.com,DDDD,AD,No,35,64,51385,Card,0
4558,3353,47,Joseph Jackson,male,ERSUM,josephjackson@ersum.com,DDDD,AC,No,37,285,115487,DD,1
4559,3416,28,Chandler Daugherty,male,GEOLOGIX,chandlerdaugherty@geologix.com,BBB,AD,Yes,54,250,24203,DD,0
4560,1657,41,Mccall Long,male,IDEALIS,mccalllong@idealis.com,CCC,AC,No,32,178,286130,DD,1
4561,3369,28,Madge Vega,female,QUARX,madgevega@quarx.com,CCC,AA,No,50,156,110687,Card,1
4562,3443,57,Sharron Green,female,ZENOLUX,sharrongreen@zenolux.com,AAA,AB,No,33,253,284898,Card,1
4563,1484,23,Hayden Mcknight,male,KYAGORO,haydenmcknight@kyagoro.com,BBB,AD,No,23,263,28245,Card,1
4564,1693,23,Althea Bolton,female,ZILENCIO,altheabolton@zilencio.com,DDDD,AC,No,24,243,55642,DD,1
4565,2476,59,Mckinney Shepherd,male,AQUAZURE,mckinneyshepherd@aquazure.com,CCC,AA,No,11,65,114540,Card,0
4566,3364,51,Sharp Glass,male,NORSUP,sharpglass@norsup.com,CCC,AB,Yes,60,216,191657,DD,0
4567,3103,44,Charlotte Sampson,female,NORALI,charlottesampson@norali.com,AAA,AD,No,44,58,35763,Card,1
4568,2888,54,Norton Calhoun,male,ZOGAK,nortoncalhoun@zogak.com,AAA,AC,Yes,27,238,177397,Card,0
4569,1834,22,Sheryl Foreman,female,MAGNAFONE,sherylforeman@magnafone.com,CCC,AC,Yes,39,159,238474,Card,0
4570,3229,49,Marjorie Burris,female,RAMJOB,marjorieburris@ramjob.com,CCC,AA,No,39,114,115857,DD,1
4571,2281,35,Flora Perry,female,PORTICO,floraperry@portico.com,CCC,AC,Yes,18,256,21389,Card,1
4572,3375,25,Potts Olsen,male,CANOPOLY,pottsolsen@canopoly.com,AAA,AD,No,29,102,40312,DD,0
4573,2567,35,Leslie Lee,female,INSECTUS,leslielee@insectus.com,CCC,AD,Yes,48,52,174644,DD,0
4574,1025,37,Acevedo Harvey,male,DARWINIUM,acevedoharvey@darwinium.com,AAA,AB,No,36,71,49728,DD,1
4575,3874,24,Adrian Mccullough,female,ZAYA,adrianmccullough@zaya.com,AAA,AD,No,7,204,258517,DD,1
4576,3601,42,Berger Avery,male,STREZZO,bergeravery@strezzo.com,BBB,AA,Yes,49,205,152932,DD,1
4577,3442,48,Bethany Lyons,female,CORIANDER,bethanylyons@coriander.com,CCC,AA,Yes,42,89,217233,DD,1
4578,3726,55,George Wilder,male,ROUGHIES,georgewilder@roughies.com,CCC,AD,Yes,55,221,295804,Card,1
4579,3128,41,Bonita Mills,female,ANDRYX,bonitamills@andryx.com,DDDD,AA,Yes,22,86,99856,Card,0
4580,3365,51,Lila Newman,female,TURNLING,lilanewman@turnling.com,DDDD,AA,No,44,194,63207,Card,0
4581,1483,57,Glenn Fitzgerald,male,DELPHIDE,glennfitzgerald@delphide.com,DDDD,AD,Yes,10,60,212618,DD,1
4582,1540,37,Yesenia Zimmerman,female,QUAREX,yeseniazimmerman@quarex.com,BBB,AC,No,41,62,288537,Card,1
4583,2292,54,Mueller Butler,male,NSPIRE,muellerbutler@nspire.com,DDDD,AC,No,13,125,59506,DD,0
4584,3476,53,Gibson Neal,male,SUPREMIA,gibsonneal@supremia.com,DDDD,AB,No,28,152,200957,DD,0
4585,3871,27,Maribel Lucas,female,ROCKYARD,maribellucas@rockyard.com,DDDD,AA,Yes,15,198,153629,Card,1
4586,1853,44,Rene Mullins,female,SEQUITUR,renemullins@sequitur.com,AAA,AC,Yes,32,109,112259,Card,0
4587,3053,45,Jo Dejesus,female,COMVOY,jodejesus@comvoy.com,DDDD,AC,No,38,29,264019,DD,0
4588,2285,47,Woods Durham,male,MARKETOID,woodsdurham@marketoid.com,AAA,AA,No,16,48,293799,Card,1
4589,3646,24,Dina Craft,female,JIMBIES,dinacraft@jimbies.com,CCC,AC,Yes,51,118,239662,DD,0
4590,3376,27,Bender Yang,male,ZOUNDS,benderyang@zounds.com,DDDD,AD,Yes,33,63,189307,DD,0
4591,3684,58,Pace Mercer,male,BITENDREX,pacemercer@bitendrex.com,BBB,AB,Yes,23,217,44054,Card,0
4592,3783,48,Stout Buck,male,NAVIR,stoutbuck@navir.com,BBB,AB,Yes,23,64,202396,DD,0
4593,3950,22,Poole Maddox,male,MUSIX,poolemaddox@musix.com,CCC,AD,Yes,33,143,238201,DD,0
4594,1654,41,Roseann Guthrie,female,NUTRALAB,roseannguthrie@nutralab.com,BBB,AB,Yes,59,258,188979,DD,1
4595,1593,29,Phyllis Scott,female,SINGAVERA,phyllisscott@singavera.com,BBB,AC,Yes,30,103,129057,DD,1
4596,2538,31,Decker Jarvis,male,KENEGY,deckerjarvis@kenegy.com,AAA,AD,No,20,22,59523,Card,1
4597,3311,48,Frazier Hahn,male,TECHMANIA,frazierhahn@techmania.com,DDDD,AB,No,28,135,90433,Card,0
4598,2583,59,Betsy Burnett,female,AQUAMATE,betsyburnett@aquamate.com,BBB,AB,Yes,57,129,102803,Card,0
4599,2312,32,Sadie Schultz,female,KRAGGLE,sadieschultz@kraggle.com,BBB,AC,Yes,23,225,253768,DD,1
4600,1964,57,Santiago Norman,male,MARTGO,santiagonorman@martgo.com,DDDD,AB,Yes,30,168,151572,DD,0
4601,1312,38,Larsen Workman,male,TECHADE,larsenworkman@techade.com,CCC,AC,Yes,16,178,104318,DD,1
4602,3678,56,Vega Crane,male,SNORUS,vegacrane@snorus.com,DDDD,AD,No,14,101,256952,Card,0
4603,2547,59,Carolyn Allen,female,ENAUT,carolynallen@enaut.com,BBB,AD,No,32,199,150105,DD,0
4604,3497,49,Raymond Heath,male,VERTON,raymondheath@verton.com,CCC,AB,Yes,7,56,142574,Card,0
4605,3170,23,Landry Hart,male,EXOSPEED,landryhart@exospeed.com,CCC,AA,No,50,236,104548,DD,1
4606,3099,51,Sosa Jacobson,male,KEENGEN,sosajacobson@keengen.com,CCC,AA,No,39,59,27293,DD,0
4607,3661,58,Flynn Buckley,male,METROZ,flynnbuckley@metroz.com,BBB,AD,Yes,13,284,26741,DD,0
4608,1033,20,Judith Battle,female,BLEENDOT,judithbattle@bleendot.com,CCC,AD,No,47,79,46798,Card,0
